GEOID20,City,Congestion_Index,LOS_actual,Ave_Height,B08301_002E,B08301_003E,B08301_004E,B08301_005E,B08301_010E,B08301_018E,B08301_019E,B08301_021E,B15003_001E,B19013_001E,B19301_001E,B23025_003E,B23025_005E,BLOK_Compact,BLOK_Convex,BLOK_Elong,B_Compactness_Mean,B_Compactness_Median,B_Elongation_Mean,B_Elongation_Median,Block_Total_Area,Build_Cov_Ratio,Commercial_Area,Commercial_Pct,Crash_Inde,Elementary_sch,High_school,Industrial_Area,Industrial_Pct,Institutional_Pct,Length,Mixed_Use_Area,Mixed_Use_Pct,N_B_Vertx,Open_Space_Pct,P1_001N,PM25,Residential_Area,Residential_Pct,Total_Parcel_Count,Transportation_Pct,Vacant_Undeveloped_Pct,to_fire,to_hospital,to_police,LOS_actual_numeric
60372148001002.0,Los Angeles,4.0,Medium,4.3477,306.0,306.0,0.0,0.0,0.0,0.0,77.0,308.0,1229.0,93313.0,67125.0,993.0,117.0,0.7139521769800724,1.0000000000000002,1.6268330356038674,0.6109463480304564,0.5971184155602792,1.6126661320691764,1.6447906484779389,24497.97071752378,0.267107144364822,2545.7898791951407,10.39,18.758990492123804,4.0,6.0,0.0,0.0,0.0,95.15,0.0,0.0,12.26923076923077,0.0,112.0,10.16726016998291,21952.18083832864,89.61,26.0,0.0,0.0,2.33333333333,4.0,4.0,2.0
60372015014005.0,Los Angeles,2.0,Good,4.6412,641.0,565.0,76.0,26.0,50.0,0.0,19.0,47.0,1292.0,95319.0,27766.0,856.0,75.0,0.6593967059938418,1.0,1.948457350402392,0.6497539229057875,0.6780516149365727,1.4441808565237988,1.2408362482030386,20421.64942786684,0.3863408254113598,0.0,0.0,7.879688782536466,2.0,6.0,0.0,0.0,0.0,111.05,0.0,0.0,11.166666666666666,0.0,204.0,10.168325424194336,20421.64942786684,100.0,30.0,0.0,0.0,2.36363636364,12.0,12.0,1.0
60372015012000.0,Los Angeles,2.0,Good,3.6541,314.0,271.0,43.0,43.0,0.0,0.0,0.0,113.0,667.0,79413.0,34185.0,474.0,21.0,0.5407386399426916,0.9589981116750792,2.812716059114851,0.6409308869009982,0.6519517720410841,1.8407001555724605,1.258818029986411,19370.272173469177,0.3523153951870471,0.0,0.0,6.098412207222502,4.0,6.0,0.0,0.0,99.66,43.12,0.0,0.0,10.51764705882353,0.0,85.0,9.992402076721191,0.0,0.0,39.0,0.0,0.0,2.0,12.0,12.0,1.0
60371091002003.0,Los Angeles,1.0,Good,0.0,629.0,515.0,114.0,46.0,0.0,0.0,0.0,74.0,1447.0,87037.0,32152.0,790.0,47.0,0.450728783250905,0.8502679779621758,1.486224918791904,0.6516866723541014,0.679326315899474,1.5922957763382393,1.206357919217132,977273.6350028876,0.0767905969394831,52607.486344519486,5.38,10.22449061118908,6.0,7.180509567260742,0.0,0.0,5.43,45.3,0.0,0.0,9.583629893238436,0.0,407.0,8.731831550598145,871581.3573319231,89.18,115.0,0.0,0.0,0.548736462094,0.893772893773,0.893772893773,1.0
60371097003010.0,Los Angeles,2.0,Good,3.7136,415.0,397.0,18.0,18.0,62.0,0.0,0.0,82.0,738.0,125556.0,44669.0,573.0,0.0,0.5852120627650155,0.9987769264398968,2.849110493868608,0.6702121118997173,0.6497950921662698,1.2031584688280563,1.1795937840026662,19759.4896423528,0.3111576469066442,0.0,0.0,8.88585723145412,4.0,6.0,0.0,0.0,0.0,46.04,0.0,0.0,10.816326530612244,0.0,108.0,8.714251518249512,19759.4896423528,100.0,28.0,0.0,0.0,2.0,4.0,4.0,1.0
60371066041005.0,Los Angeles,2.0,Good,2.3694,713.0,682.0,31.0,31.0,43.0,0.0,0.0,46.0,1167.0,65565.0,27677.0,848.0,27.0,0.7832672639657782,1.0,1.0156015459810652,0.6357386751151417,0.6632963916389849,1.6003288001828968,1.4317956842194488,33105.29766946916,0.263382153145907,0.0,0.0,7.305264498427201,3.0,6.0,0.0,0.0,0.0,198.33,0.0,0.0,9.98076923076923,0.0,157.0,8.628140449523926,33105.29766946916,100.0,24.0,0.0,0.0,3.33333333333,6.0,6.0,1.0
60371439012003.0,Los Angeles,4.0,Medium,1.6578,337.0,231.0,106.0,106.0,0.0,0.0,13.0,260.0,950.0,237981.0,125461.0,641.0,0.0,0.4407216848538925,0.8154150177819417,1.8270884403183163,0.4876419210838274,0.4066969821183408,1.6238506059946416,1.7413808382734877,4284.80669526009,0.3462171570312055,0.0,0.0,6.29407037263047,4.0,10.0,0.0,0.0,0.0,114.09,0.0,0.0,19.8,0.0,29.0,9.670613288879396,4284.80669526009,100.0,4.0,0.0,0.0,2.0,8.0,8.0,2.0
60371438022000.0,Los Angeles,2.0,Good,4.1152,450.0,389.0,61.0,61.0,0.0,0.0,5.0,234.0,1198.0,192614.0,121140.0,786.0,20.0,0.2923401150868568,0.6668551502374137,1.5434358156570165,0.592780685865585,0.589946021203657,1.4972093236275137,1.3260936236009404,297455.1165435417,0.1842556044351893,0.0,0.0,8.455104876225322,6.0,8.97512149810791,0.0,0.0,0.0,256.5,0.0,0.0,13.033088235294118,0.0,475.0,9.766490936279297,297455.1165435417,100.0,202.0,0.0,0.0,2.82170542636,4.70769230769,4.70769230769,1.0
60372111211006.0,Los Angeles,4.0,Medium,2.9665,305.0,251.0,54.0,36.0,51.0,0.0,0.0,178.0,819.0,79340.0,31812.0,645.0,86.0,0.4007376109248557,0.7544075913103555,1.9049106739215809,0.6166460952511909,0.5930399343613436,1.82598024848611,1.774667810301738,1794.9995563104867,0.341386173144114,0.0,0.0,43.00020470446335,2.0,6.0,1794.9995563104867,100.0,0.0,26.83,0.0,0.0,11.666666666666666,0.0,0.0,10.660672187805176,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0
60371433012000.0,Los Angeles,3.0,Medium,2.0866,988.0,944.0,44.0,44.0,10.0,0.0,0.0,389.0,1931.0,86364.0,45028.0,1674.0,170.0,0.6578637891988242,0.9636418303408928,1.5565518634723012,0.6370107695470194,0.6756406682672386,1.3684069570363329,1.1432531390335603,16225.3934552315,0.2983713423941234,923.2778951406287,5.69,10.030120376227249,2.0,6.0,0.0,0.0,0.0,15.97,0.0,0.0,11.692307692307692,0.0,67.0,9.529300689697266,15302.11556009087,94.31,22.0,0.0,0.0,2.0,4.0,4.0,2.0
60371958041003.0,Los Angeles,3.0,Medium,5.9657,385.0,344.0,41.0,41.0,49.0,0.0,23.0,113.0,824.0,69250.0,40458.0,611.0,27.0,0.7267684194855693,0.9987883364510616,1.4482449765734426,0.6349091031245075,0.6485421455211658,1.4381195144159458,1.294057515385496,14665.144084540956,0.440655627013718,0.0,0.0,28.071342848453263,4.0,6.0,0.0,0.0,0.0,106.86,0.0,0.0,12.456140350877194,0.0,173.0,10.722637176513672,14665.144084540956,100.0,28.0,0.0,0.0,0.0,1.14285714286,1.14285714286,2.0
60371944011010.0,Los Angeles,3.0,Medium,3.5503,631.0,599.0,32.0,32.0,8.0,0.0,55.0,248.0,1368.0,105313.0,77777.0,1062.0,98.0,0.7631003682741677,0.9996205840717642,1.236058894236611,0.5538218460926645,0.5365964357788704,2.0840454913363,2.139595876315847,12621.22845061512,0.6211409922720595,5713.483438943275,45.27,19.755139163114556,4.0,6.0,0.0,0.0,0.0,161.84,0.0,0.0,14.36842105263158,0.0,132.0,10.205513954162598,6907.745011671843,54.73,18.0,0.0,0.0,2.0,6.0,6.0,2.0
60379800101004.0,Los Angeles,3.0,Medium,0.0,56.0,56.0,0.0,0.0,1.0,0.0,1.0,5.0,121.0,,22103.0,64.0,1.0,0.3271664313693219,0.6543122176172507,2.164207511913024,0.591725138031358,0.6306264407998952,2.033717243876997,1.7987500928098252,,,,,14.2816748644139,4.0,6.722433567047119,,,,140.63,,,7.0,,0.0,10.852490425109863,,,,,,3.76744186047,9.13636363636,9.13636363636,2.0
60371994002012.0,Los Angeles,1.0,Good,4.8782,542.0,459.0,83.0,60.0,80.0,0.0,0.0,101.0,980.0,44817.0,25700.0,771.0,37.0,0.6856620220549654,0.9884056884081844,2.061543259812829,0.6313950043508065,0.6537062515708962,1.741576079579528,1.4294843558769124,16766.558655752873,0.3950183770536697,3024.9981863927705,18.04,10.652173861611578,2.0,6.0,0.0,0.0,0.0,110.25,0.0,0.0,11.228070175438596,0.0,182.0,10.7214937210083,13741.560469360102,81.96,30.0,0.0,0.0,2.0,8.0,8.0,1.0
60372654101009.0,Los Angeles,3.0,Medium,5.1049,210.0,166.0,44.0,33.0,10.0,0.0,33.0,159.0,563.0,238472.0,129759.0,412.0,0.0,0.6852646782505503,0.9846489674261558,2.19925672565514,0.5754902831876513,0.5563698719679482,1.4712513933199722,1.4126142656777685,9456.817205483612,0.4414144373090847,0.0,0.0,6.172672210200001,6.0,6.6875,0.0,0.0,0.0,142.31,0.0,0.0,14.91304347826087,0.0,52.0,9.631820678710938,9456.817205483612,100.0,18.0,0.0,0.0,4.0,5.0,5.0,2.0
60371837021013.0,Los Angeles,0.0,Poor,8.2801,664.0,627.0,37.0,37.0,16.0,0.0,0.0,157.0,1385.0,105491.0,63650.0,1053.0,111.0,0.5546377693911155,0.9343405447567243,2.0424730940855684,0.6254761520190124,0.64496386495998,1.4969407540132342,1.5341637574068967,25013.72385352311,0.3228162317779161,0.0,0.0,6.267819588240602,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26315789473684,0.0,105.0,9.982110977172852,25013.72385352311,100.0,36.0,0.0,0.0,2.0,12.0,12.0,3.0
60371064061002.0,Los Angeles,2.0,Good,3.6337,1532.0,1193.0,339.0,202.0,0.0,0.0,15.0,145.0,2385.0,100653.0,37344.0,1771.0,68.0,0.3176057872938725,0.5922481320705888,2.2217701944957806,0.6427783135637595,0.638339681855241,1.3071370738971055,1.311290470940821,,,,,2.059618194006966,6.0,6.984127044677734,,,,160.68,,,11.041666666666666,,95.0,8.589282989501953,,,,,,5.5,8.22222222222,8.22222222222,1.0
60371284003009.0,Los Angeles,1.0,Good,2.8217,550.0,525.0,25.0,25.0,116.0,0.0,24.0,192.0,1091.0,110227.0,55679.0,950.0,39.0,0.587515859451693,1.0,2.5933967084702187,0.6391969402106278,0.6360436074048894,1.3138353096729791,1.2815313966969752,22999.716240808248,0.3164392370792704,0.0,0.0,15.567244686019508,4.0,6.0,0.0,0.0,0.0,100.42,0.0,0.0,10.568627450980392,0.0,89.0,8.943924903869629,22999.716240808248,100.0,36.0,0.0,0.0,2.0,4.0,4.0,1.0
60371943003003.0,Los Angeles,0.0,Poor,8.6633,291.0,261.0,30.0,18.0,0.0,0.0,0.0,167.0,680.0,152823.0,92065.0,554.0,62.0,0.0996057486258077,0.4642144109970306,8.345496113804183,,,,,11957.226588089725,0.0202651658590849,0.0,0.0,2.421166201086667,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,9.840033531188965,4017.528140292522,33.6,5.0,0.0,0.0,9.0,11.3333333333,11.3333333333,3.0
60371439011017.0,Los Angeles,2.0,Good,2.2837,225.0,225.0,0.0,0.0,0.0,0.0,42.0,273.0,685.0,,107458.0,556.0,7.0,0.7145967558247922,1.0,1.631787427143565,0.6379601539623303,0.6526194390925251,1.5260840980028876,1.3968369870118402,14735.948448435702,0.3719119325092028,0.0,0.0,8.615348016156972,4.0,8.755555152893066,0.0,0.0,0.0,100.19,0.0,0.0,9.85,0.0,58.0,9.58495044708252,14735.948448435702,100.0,23.0,0.0,0.0,1.71428571429,8.0,8.0,1.0
60372625013013.0,Los Angeles,2.0,Good,4.0366,420.0,420.0,0.0,0.0,0.0,22.0,10.0,407.0,1286.0,,167247.0,880.0,8.0,0.5888243851123979,1.0,2.9356056574113363,0.6622258464861768,0.6766872383757019,1.3920090152858382,1.330797323442072,20784.45617301689,0.3606289485775906,0.0,0.0,4.111359261098416,4.0,6.0,0.0,0.0,0.0,94.62,0.0,0.0,10.701754385964913,0.0,87.0,9.424083709716797,20784.45617301689,100.0,33.0,0.0,0.0,1.63636363636,15.0,15.0,1.0
60372075022018.0,Los Angeles,3.0,Medium,19.171,275.0,249.0,26.0,14.0,78.0,0.0,188.0,359.0,2096.0,,45270.0,1050.0,141.0,0.7424627695741192,0.9996870630461084,1.598935743392133,0.5662776827109326,0.5340027978966407,2.473865793266009,2.1063633241387403,30801.404006607903,0.3195828973086089,30801.404006607903,100.0,95.29099928764,6.0,6.0,0.0,0.0,0.0,24.8,0.0,0.0,12.0,0.0,25.0,10.823098182678224,0.0,0.0,9.0,0.0,0.0,2.0,2.0,2.0,2.0
60372131001000.0,Los Angeles,3.0,Medium,4.6052,580.0,490.0,90.0,71.0,100.0,0.0,0.0,167.0,1341.0,51429.0,28305.0,1011.0,51.0,0.6918574152652824,1.0,1.7061118139961011,0.6267591392839951,0.7125343266537136,1.3585914695196428,1.293927302589469,13471.436258849832,0.3303442127824542,9741.245287496537,72.31,45.47655411082434,3.0,6.0,0.0,0.0,0.0,10.43,0.0,0.0,11.4,0.0,49.0,10.591874122619627,3730.1909713532978,27.69,13.0,0.0,0.0,2.0,4.0,4.0,2.0
60372621003001.0,Los Angeles,1.0,Good,1.5886,554.0,517.0,37.0,37.0,0.0,0.0,9.0,237.0,1192.0,,194129.0,851.0,9.0,0.1911858100926306,0.6752445218167515,4.744002355103476,0.5453073781229841,0.5385369999117731,1.5503721968316937,1.426898030881693,992014.1570507218,0.110223442743762,0.0,0.0,1.259277967758106,5.0,14.118521690368652,0.0,0.0,0.0,193.41,0.0,0.0,17.30311614730878,0.0,706.0,9.407468795776367,992014.1570507218,100.0,318.0,0.0,0.0,9.66183574879,11.6731707317,11.6731707317,1.0
60372060532000.0,Los Angeles,2.0,Good,3.3355,546.0,477.0,69.0,59.0,150.0,0.0,85.0,196.0,1437.0,30200.0,18240.0,1065.0,79.0,0.704215309464856,0.9346443754839724,1.5983839944216898,0.5979961574465479,0.6076312427732365,1.626520780584808,1.5271470843872217,15652.234676918575,0.5466332516448653,8104.051277268609,51.78,25.070169073918585,2.0,6.0,0.0,0.0,0.0,32.73,0.0,0.0,13.4,0.0,228.0,10.840727806091309,7548.183399649967,48.22,23.0,0.0,0.0,0.0,0.0,0.0,1.0
60372623031000.0,Los Angeles,3.0,Medium,3.7714,249.0,249.0,0.0,0.0,0.0,0.0,0.0,219.0,796.0,211667.0,107458.0,523.0,55.0,0.4428268101037667,0.7933323140925703,1.9877597141546608,0.5477046973071319,0.5390541630941997,1.5819409333658727,1.4566764637374334,320899.2798091112,0.222228124510805,0.0,0.0,3.862387116360234,4.0,11.842251777648926,0.0,0.0,0.0,37.8,0.0,0.0,16.04029304029304,0.0,517.0,9.467203140258787,320899.2798091112,100.0,214.0,0.0,0.0,2.76388888889,11.0735294118,11.0735294118,2.0
60371061123009.0,Los Angeles,1.0,Good,2.0705,527.0,454.0,73.0,0.0,1.0,0.0,29.0,157.0,1127.0,107944.0,38670.0,813.0,67.0,0.6705695477237139,0.9937551274675156,1.4970226616659406,0.6394178297663187,0.6453751565349868,1.675986713293265,1.6142381343447902,,,,,0.8090900666481251,5.0,7.977528095245361,,,,40.2,,,9.305084745762713,,200.0,8.948488235473633,,,,,,6.61538461538,10.1333333333,10.1333333333,1.0
60371066461002.0,Los Angeles,4.0,Medium,4.9547,617.0,523.0,94.0,94.0,9.0,0.0,30.0,155.0,1540.0,130313.0,50090.0,930.0,81.0,0.7186298706435884,0.9563588483789413,1.5168584816804402,0.6008738678112044,0.6547546733047038,2.421807981315439,2.0012276977776557,29222.57876668001,0.1791382081480233,0.0,0.0,1.9671611497428927,2.0,6.0,0.0,0.0,100.0,93.62,0.0,0.0,9.25,0.0,0.0,8.564202308654785,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0
60371279201003.0,Los Angeles,4.0,Medium,3.8008,1037.0,949.0,88.0,88.0,275.0,24.0,0.0,82.0,1900.0,64423.0,32527.0,1811.0,270.0,0.4895681218980949,0.9670101372201134,2.689019965194427,0.5391298989273049,0.5106010428159958,1.5262647158837266,1.2804810294400335,39676.45233507519,0.3557806688054719,4284.681542476058,10.8,20.887468067317787,4.0,6.0,0.0,0.0,0.0,100.48,0.0,0.0,13.146341463414634,0.0,539.0,9.029414176940918,35391.770792599134,89.2,42.0,0.0,0.0,4.0,3.90476190476,3.90476190476,2.0
60371276032002.0,Los Angeles,2.0,Good,3.8858,589.0,479.0,110.0,24.0,67.0,0.0,22.0,55.0,877.0,51875.0,24625.0,814.0,61.0,0.5074958799404676,1.0,3.380784575213975,0.6257204819610264,0.6435532188465187,1.641076698726524,1.3227293776996785,31469.10622072715,0.3599790800410047,0.0,0.0,24.027125160771845,2.0,6.0,0.0,0.0,0.0,101.74,0.0,0.0,10.304878048780488,0.0,268.0,8.830890655517578,31469.10622072715,100.0,39.0,0.0,0.0,2.44444444444,8.0,8.0,1.0
60371044011006.0,Los Angeles,4.0,Medium,2.2809,812.0,754.0,58.0,58.0,0.0,0.0,18.0,5.0,1123.0,90388.0,22497.0,854.0,6.0,0.7775799082789909,1.0,1.1081879062205264,0.6268928729240039,0.6652318025764998,1.8058306270309887,1.4201022082096508,9846.984128102344,0.3043620464580822,0.0,0.0,17.512082772201918,2.0,6.0,0.0,0.0,0.0,105.62,0.0,0.0,9.21875,0.0,99.0,8.903696060180664,9846.984128102344,100.0,13.0,0.0,0.0,2.0,4.0,4.0,2.0
60371945001007.0,Los Angeles,3.0,Medium,4.7088,355.0,308.0,47.0,47.0,0.0,0.0,5.0,138.0,654.0,86607.0,89539.0,564.0,49.0,0.6505534078408081,1.0,2.0819414670199587,0.6193749825536194,0.6359182273340792,1.6600875293491535,1.3125478055433526,16291.076630878602,0.4320602071770875,2903.8081986400043,17.82,21.404757748753443,4.0,6.0,0.0,0.0,0.0,97.75,0.0,0.0,12.906976744186046,0.0,30.0,10.210760116577148,13387.268432238598,82.18,25.0,0.0,0.0,4.0,6.0,6.0,2.0
60372141001007.0,Los Angeles,3.0,Medium,3.9835,357.0,357.0,0.0,0.0,0.0,0.0,42.0,308.0,920.0,98286.0,86458.0,829.0,102.0,0.6562535796230609,1.0,2.0374685375201693,0.6333157669218497,0.6550532684670054,1.4635226252201248,1.428310375808178,17233.7426354985,0.4242816606028447,0.0,0.0,24.34473140253914,4.0,6.0,0.0,0.0,0.0,102.66,0.0,0.0,12.86,0.0,93.0,10.355670928955078,17233.7426354985,100.0,26.0,0.0,0.0,2.0,4.33333333333,4.33333333333,2.0
60371032011000.0,Los Angeles,1.0,Good,2.676,974.0,836.0,138.0,108.0,19.0,0.0,30.0,111.0,1821.0,87969.0,38356.0,1179.0,14.0,0.5097714086181819,1.0,3.351199789865911,0.7195285523380908,0.7242890423907942,1.1212460578522625,1.035567880782973,18169.933292560807,0.3663718655782236,0.0,0.0,6.578161687528726,3.0,6.131147384643555,0.0,0.0,0.0,146.21,0.0,0.0,8.938461538461539,0.0,86.0,9.46365451812744,18169.933292560807,100.0,32.0,0.0,0.0,2.0,12.0,12.0,1.0
60371014002013.0,Los Angeles,3.0,Medium,3.4711,601.0,551.0,50.0,50.0,0.0,0.0,0.0,126.0,1064.0,108359.0,63357.0,833.0,82.0,0.4695297661377049,0.7276390250059968,1.6068491391162267,0.6209668592280518,0.6357108373845638,1.9209438728385049,1.2929832306978897,6067.972735776365,0.3252015085608975,0.0,0.0,6.166206276247977,4.0,6.0,0.0,0.0,0.0,18.26,0.0,0.0,9.217391304347826,0.0,31.0,9.613492965698242,6067.972735776365,100.0,18.0,0.0,0.0,0.666666666667,15.0,15.0,2.0
60371013004004.0,Los Angeles,5.0,Poor,3.2204,437.0,363.0,74.0,58.0,25.0,0.0,0.0,37.0,722.0,131667.0,52871.0,517.0,14.0,0.4046402919269227,0.643595973456853,1.4918429480599051,0.6317740566623589,0.6194576742012282,1.3635781773061346,1.2981043799979346,22069.586011800984,0.3299017598486092,0.0,0.0,2.6581199919268235,2.0,8.0,0.0,0.0,0.0,80.29,0.0,0.0,11.74468085106383,0.0,66.0,9.656217575073242,22069.586011800984,100.0,31.0,0.0,0.0,3.66666666667,15.0,15.0,3.0
60371112041022.0,Los Angeles,2.0,Good,3.7312,948.0,874.0,74.0,64.0,0.0,0.0,9.0,165.0,1737.0,233281.0,75488.0,1223.0,59.0,0.7351259262053372,0.9997669117885551,1.619684286494954,0.5280399989737393,0.5509427954640056,3.310363132935985,1.989612199557964,80883.85963381935,0.4137677383068925,0.0,0.0,7.687463143500979,4.0,6.869198322296143,0.0,0.0,100.0,7.74,0.0,0.0,10.763636363636364,0.0,0.0,8.481145858764648,0.0,0.0,1.0,0.0,0.0,1.86666666667,3.95555555556,3.95555555556,1.0
60371279102005.0,Los Angeles,2.0,Good,4.7192,1104.0,984.0,120.0,120.0,136.0,27.0,19.0,90.0,2025.0,57659.0,20867.0,1561.0,170.0,0.6085041310229491,1.0,2.39897311760278,0.6077999112208409,0.5775947415688788,1.3931292794820418,1.3850298803387435,24139.910867037022,0.3477967772189457,0.0,0.0,25.555100010176275,2.0,6.0,0.0,0.0,0.0,99.45,0.0,0.0,12.829787234042554,0.0,128.0,8.956295013427734,24139.910867037022,100.0,32.0,0.0,0.0,4.0,4.0,4.0,1.0
60371284001008.0,Los Angeles,4.0,Medium,3.6225,328.0,328.0,0.0,0.0,0.0,0.0,30.0,148.0,559.0,154292.0,88848.0,541.0,35.0,0.389401568053985,0.724484938994124,2.155316368780773,0.6583542958304421,0.6738396392615964,1.3110240854382245,1.2162054365381574,33625.956362771816,0.340758072838849,1363.1514284851385,4.05,19.28871434959352,4.0,6.0,0.0,0.0,0.0,95.14,0.0,0.0,10.22549019607843,0.0,173.0,8.967351913452148,32262.80493428668,95.95,50.0,0.0,0.0,1.76470588235,2.0,2.0,2.0
60371286013001.0,Los Angeles,3.0,Medium,3.7272,529.0,458.0,71.0,71.0,80.0,0.0,0.0,65.0,892.0,95833.0,33652.0,758.0,69.0,0.69223807212422,1.0,1.77294541652956,0.6222489882593755,0.6583786173655019,1.3661054068227674,1.2560520740142058,14901.143739753292,0.3717155626466414,0.0,0.0,19.00228162078807,4.0,6.0,0.0,0.0,0.0,202.56,0.0,0.0,12.27027027027027,0.0,80.0,9.067794799804688,14901.143739753292,100.0,21.0,0.0,0.0,2.0,2.0,2.0,2.0
60372014021005.0,Los Angeles,1.0,Good,4.7007,763.0,599.0,164.0,164.0,0.0,0.0,0.0,151.0,1759.0,79750.0,44313.0,1019.0,87.0,0.3613544572448368,0.6624726889201621,3.099822758027225,0.650907262323294,0.6531813079983186,1.2963576976446458,1.1962819854100697,32980.49683503485,0.3193174519741774,3155.0007577294705,9.57,6.177290805085899,4.0,6.0,0.0,0.0,3.94,67.6,0.0,0.0,12.483516483516484,0.0,135.0,10.595542907714844,28524.864613892183,86.49,51.0,0.0,0.0,0.0,8.5,8.5,1.0
60371246003001.0,Los Angeles,1.0,Good,3.0475,562.0,537.0,25.0,25.0,8.0,30.0,5.0,167.0,1071.0,91563.0,59110.0,818.0,17.0,0.6953373704210234,0.9999999999999998,1.7504750278512702,0.6714066543131624,0.6786515501600837,1.2713602391943697,1.2409531563463585,14457.330116114572,0.3787443177263174,0.0,0.0,9.152352963234955,3.0,6.0,0.0,0.0,0.0,198.12,0.0,0.0,11.53658536585366,0.0,72.0,9.231833457946776,14457.330116114572,100.0,22.0,0.0,0.0,2.0,6.0,6.0,1.0
60371863023011.0,Los Angeles,2.0,Good,5.1142,661.0,437.0,224.0,224.0,7.0,0.0,2.0,148.0,1469.0,89083.0,59160.0,1192.0,86.0,0.5180532864567631,0.9348409323332616,3.343380444189008,0.6605336904004843,0.6855436253060306,1.605037699316705,1.354392604443583,25864.45479686525,0.3950225539733661,2440.4349802510137,9.44,9.93558826447054,4.0,6.0,0.0,0.0,0.0,14.46,0.0,0.0,9.377551020408164,0.0,209.0,10.4928617477417,23424.01981661424,90.56,50.0,0.0,0.0,2.0,4.0,4.0,1.0
60372623031007.0,Los Angeles,4.0,Medium,4.6453,249.0,249.0,0.0,0.0,0.0,0.0,0.0,219.0,796.0,211667.0,107458.0,523.0,55.0,0.4064367265463889,0.88657719655977,3.8335614510519207,0.5574394236082639,0.5644711228149963,1.4367897428208718,1.3688402799771575,47211.33408551879,0.3175069540949438,0.0,0.0,7.769657587166156,4.0,8.6713285446167,0.0,0.0,0.0,114.15,0.0,0.0,18.166666666666668,0.0,105.0,9.55794620513916,47211.33408551879,100.0,35.0,0.0,0.0,0.0833333333333,8.4,8.4,2.0
60372226001000.0,Los Angeles,3.0,Medium,5.8636,191.0,129.0,62.0,62.0,45.0,55.0,116.0,155.0,605.0,33750.0,20090.0,640.0,78.0,0.7727656359225047,0.9942898989952418,1.0924178161386624,0.5222913299983284,0.5697717890464224,1.6576568115487078,1.4351687463881233,41493.31663583884,0.3565867171237601,31686.03385310375,76.36,34.67823137357632,2.0,6.0,0.0,0.0,0.0,58.02,0.0,0.0,21.26315789473684,0.0,495.0,10.693957328796388,9807.282782735088,23.64,18.0,0.0,0.0,2.0,4.0,4.0,2.0
60372260011004.0,Los Angeles,3.0,Medium,1.9604,558.0,448.0,110.0,70.0,142.0,0.0,5.0,80.0,1274.0,34318.0,13537.0,1003.0,133.0,0.3858854399389924,0.8416084455797966,3.695184830590717,,,,,,,,,42.07572493005194,4.0,6.0,,,,16.6,,,,,0.0,10.777639389038086,,,,,,2.0,4.0,4.0,2.0
60371341042005.0,Los Angeles,2.0,Good,3.0878,829.0,720.0,109.0,109.0,88.0,0.0,0.0,46.0,1348.0,70179.0,28141.0,1051.0,80.0,0.6011048245311253,0.9981629253567508,2.8222062850219944,0.5619883122448415,0.5884090677590504,1.761510751004189,1.3916551443794036,1208012.069560004,0.0161977559316117,6543.277214642774,0.54,13.35945183658102,3.0,7.969696998596191,0.0,0.0,0.0,257.39,0.0,0.0,23.0,0.0,632.0,8.657785415649414,1201468.792345361,99.46,210.0,0.0,0.0,2.0,4.0,4.0,1.0
60371341011000.0,Los Angeles,3.0,Medium,3.6029,507.0,428.0,79.0,49.0,0.0,0.0,0.0,259.0,1264.0,93250.0,36645.0,996.0,10.0,0.6151169049398652,0.9852695310031572,2.3588599325963653,0.6429482112051421,0.6715490214319633,1.3070896454006355,1.2363079587053607,16651.51752134245,0.3407537826521597,0.0,0.0,12.77298375716154,3.0,6.0,0.0,0.0,0.0,22.61,0.0,0.0,11.976744186046512,0.0,65.0,8.688738822937012,16651.51752134245,100.0,23.0,0.0,0.0,2.0,4.0,4.0,2.0
60371371041014.0,Los Angeles,2.0,Good,6.4104,480.0,417.0,63.0,56.0,0.0,0.0,0.0,89.0,889.0,120755.0,59123.0,678.0,95.0,0.721322364401437,0.8995370517408439,1.2959246163965183,0.5815304268164846,0.5670530347311791,1.2372617649370463,1.1501461352376836,90653.2304493738,0.2432644244719068,0.0,0.0,5.922979988636027,6.0,6.0,0.0,0.0,0.0,217.75,0.0,0.0,11.691489361702128,0.0,198.0,8.671819686889648,90653.2304493738,100.0,79.0,0.0,0.0,3.48717948718,7.9512195122,7.9512195122,1.0
60371041032002.0,Los Angeles,1.0,Good,3.4978,943.0,836.0,107.0,86.0,8.0,0.0,0.0,51.0,1582.0,113750.0,27620.0,1171.0,169.0,0.6449893276275939,0.991633151064612,1.782750782941455,0.6404566529874819,0.6467595774575184,1.2660277981193044,1.16606005777224,42557.57489168628,0.3120061455818104,0.0,0.0,3.3672915954177,4.0,6.0,0.0,0.0,0.0,126.52,0.0,0.0,12.25301204819277,0.0,227.0,9.09378433227539,42557.57489168628,100.0,73.0,0.0,0.0,3.91304347826,6.0,6.0,1.0
